osm_id,composite_risk,priority,other_feature_recommendation
639286550,0.11536954073659747,False,Intervene due to high population
556777689,0.5727251701042387,False,Intervene due to high population
105866067,1.0209002600827324,True,Intervene due to high population
76158294,0.6828243046116911,False,Intervene due to high population
29840348,0.6491341574318624,False,Intervene due to high population
243879781,0.8987292157079667,True,Intervene due to high population
152830383,0.09914858081797945,False,Intervene due to high segment_length_km
102925202,0.5667863994690313,False,Intervene due to high population
5073937,0.5706892856272767,False,Intervene due to high population
183111742,0.07095227125253431,False,Intervene due to high population
229354573,0.18781882276947715,False,Intervene due to high population
47061858,0.6981039367113836,False,Intervene due to high population
246666110,0.43251751139185013,False,Intervene due to high population
948221295,1.1424681592331933,True,Intervene due to high population
166903528,0.42521319218899345,False,Intervene due to high population
28341482,0.5658670441301342,False,Intervene due to high population
31406520,0.39338875605448886,False,Intervene due to high population
23921366,0.5881601267619936,False,Intervene due to high population
4302981,0.25468744340369714,False,Intervene due to high population
49426091,0.39385349394396985,False,Intervene due to high population
336769860,1.072458514278587,True,Intervene due to high population
108227172,1.0131433479057963,True,Intervene due to high population
125117826,1.0274935024094192,True,Intervene due to high population
55688276,0.1373730196054634,False,Intervene due to high population
48995065,0.5633352842421795,False,Intervene due to high population
373748555,0.40219334299333237,False,Intervene due to high population
47402473,0.09027996067158309,False,Intervene due to high segment_length_km
114813863,0.036462631138637236,False,Intervene due to high aadt_curv_interaction
4709154,0.3580430335936463,False,Intervene due to high population
170245270,0.2862595556804599,False,Intervene due to high population
27926548,0.5987543385419516,False,Intervene due to high population
1107307400,1.1590108854203387,True,Intervene due to high population
976910580,0.1669516285397937,False,Intervene due to high population
301760209,0.4420662441904478,False,Intervene due to high population
29369536,0.23809778805209905,False,Intervene due to high population
24620627,0.5725896692266255,False,Intervene due to high population
183110639,0.052679201961391794,False,Intervene due to high population
591962064,0.5645264178886724,False,Intervene due to high population
153736547,0.36433890819782205,False,Intervene due to high population
27299476,0.5775871576445205,False,Intervene due to high population
339191446,0.04656478434096497,False,Intervene due to high population
75533431,0.727406057902148,False,Intervene due to high population
849739467,0.07877371611641189,False,Intervene due to high population
827101979,0.3750342673871883,False,Intervene due to high aadt_curv_interaction
673840441,1.0211594814673104,True,Intervene due to high population
4483518,0.5934121137132714,False,Intervene due to high population
170214416,0.4010852643115876,False,Intervene due to high population
4990114,0.5696897283034714,False,Intervene due to high population
52016331,0.40915037343228455,False,Intervene due to high population
4864466,0.5675731254202951,False,Intervene due to high population
91583574,0.15380931773564308,False,Intervene due to high population
740856808,0.20631100779718928,False,Intervene due to high population
28874254,1.0331908584843394,True,Intervene due to high population
34754315,1.0530139852625822,True,Intervene due to high population
513354004,0.29220032315050587,False,Intervene due to high population
13752595,0.1407815260514589,False,Intervene due to high population
789925251,0.12206211746407909,False,Intervene due to high population
455483996,1.0519135092355443,True,Intervene due to high population
3573993,0.1543785753984111,False,Intervene due to high aadt_curv_interaction
25776055,0.565611205002784,False,Intervene due to high population
311151526,0.41469507131316474,False,Intervene due to high population
242185816,0.11644412315390082,False,Intervene due to high population
28341298,0.5678340307239077,False,Intervene due to high population
151460763,0.13400245762553753,False,Intervene due to high population
721696097,0.2530313268982499,False,Intervene due to high population
4372939,0.5649707379655479,False,Intervene due to high population
114444358,0.14586716491738996,False,Intervene due to high population
98102474,0.4074102458305009,False,Intervene due to high population
109756027,0.07791762358816412,False,Intervene due to high population
45179937,0.571478743936215,False,Intervene due to high population
23927299,0.5677359105509084,False,Intervene due to high population
391856984,0.2684460588932808,False,Intervene due to high population
27299116,0.5878315154959474,False,Intervene due to high population
27034714,0.8732144274181872,True,Intervene due to high segment_length_km
27421977,0.573402332497736,False,Intervene due to high population
824409135,0.38992626139714465,False,Intervene due to high population
153147602,0.007271121110957715,False,Intervene due to high segment_length_km
28472322,0.11809969921711307,False,Intervene due to high segment_length_km
25776155,0.571972885919851,False,Intervene due to high population
29100808,0.04397963206818199,False,Intervene due to high segment_length_km
179079135,0.04737722668466967,False,Intervene due to high population
104625957,0.22146774576009348,False,Intervene due to high aadt_curv_interaction
170174838,0.4005536571520624,False,Intervene due to high population
303418230,0.25449963039550655,False,Intervene due to high population
544331561,0.21980376502608245,False,Intervene due to high population
50815080,0.6520442229024002,False,Intervene due to high population
99339649,0.24935607942240873,False,Intervene due to high population
53397092,0.3914039200624957,False,Intervene due to high population
863256907,0.22809611545589492,False,Intervene due to high population
53309255,0.12268971294875627,False,Intervene due to high population
172917568,0.5633758256865595,False,Intervene due to high population
908667377,1.108771398030199,True,Intervene due to high population
1059031389,0.5643888908069248,False,Intervene due to high population
117996488,0.3933257890218705,False,Intervene due to high population
124180466,0.33079657217572567,False,Intervene due to high population
908035864,0.1633498663747088,False,Intervene due to high population
559948201,0.19165695784130032,False,Intervene due to high population
892600481,0.5638269830629979,False,Intervene due to high population
102309160,0.044854012275791874,False,Intervene due to high population
98123767,0.396874629898078,False,Intervene due to high population
309649480,0.05747084581155685,False,Intervene due to high segment_length_km
30328381,0.13917346414296794,False,Intervene due to high population
4893540,0.17831650360291798,False,Intervene due to high population
53764419,0.3943927616976075,False,Intervene due to high population
56461782,0.13642994250857202,False,Intervene due to high aadt_curv_interaction
98737792,0.6668087935243008,False,Intervene due to high population
221302166,0.6440212092464475,False,Intervene due to high population
43449057,0.39311210946633734,False,Intervene due to high population
142815162,0.41334837001816577,False,Intervene due to high population
95783372,0.5645550002995464,False,Intervene due to high population
30411912,0.5718350323770625,False,Intervene due to high population
98683744,0.6764186282624756,False,Intervene due to high population
570205217,0.13509971392727516,False,Intervene due to high population
238072265,0.212530311251926,False,Intervene due to high population
355386446,0.3039279716964124,False,Intervene due to high aadt_curv_interaction
32836879,0.29459354721010306,False,Intervene due to high population
486279167,0.6348211189387449,False,Intervene due to high population
1059058003,0.5650422177131716,False,Intervene due to high population
42530164,0.09827349697572442,False,Intervene due to high population
92787403,0.17040451331452297,False,Intervene due to high population
104432199,0.057382818126466575,False,Intervene due to high population
880247497,0.5716037673487682,False,Intervene due to high population
97936211,0.403581230421717,False,Intervene due to high population
135066146,0.31175087350680997,False,Intervene due to high population
42274752,0.38952063748155447,False,Intervene due to high population
20516599,0.5686256846979569,False,Intervene due to high population
111486703,0.003453667038032053,False,Intervene due to high segment_length_km
112953880,1.0018630412645888,True,Intervene due to high population
343547555,0.14765716297634499,False,Intervene due to high population
53309190,0.14501222820265494,False,Intervene due to high population
71936818,0.5654216030991693,False,Intervene due to high population
4263573,0.5657795447476495,False,Intervene due to high population
30565248,0.8652634874952637,True,Intervene due to high population
4357049,0.5927407410520596,False,Intervene due to high population
100222868,0.04561718582547889,False,Intervene due to high population
344925068,0.3985081444546883,False,Intervene due to high population
543586633,1.127617091570649,True,Intervene due to high population
974994534,0.0392555149228529,False,Intervene due to high population
72472581,0.06458654140171356,False,Intervene due to high population
7971852,0.5658212880601245,False,Intervene due to high population
670345762,0.4178390470260738,False,Intervene due to high population
79301610,0.3970260701958084,False,Intervene due to high population
1121558255,0.6894871494279717,False,Intervene due to high population
246354005,0.6374086076610606,False,Intervene due to high population
715837088,0.28777751949150027,False,Intervene due to high population
682228595,1.0342724766454907,True,Intervene due to high population
494337715,0.20441775087514097,False,Intervene due to high population
28996747,0.15308128986793737,False,Intervene due to high population
30328426,0.13368379116260123,False,Intervene due to high population
105561196,0.006954675656678623,False,Intervene due to high population
53844080,0.4456321405894077,False,Intervene due to high aadt_curv_interaction
317318138,0.47774302445175815,False,Intervene due to high population
46887056,0.6528966415332305,False,Intervene due to high population
25862680,1.5781028905196801,True,Intervene due to high segment_length_km
55806183,0.18424828278664765,False,Intervene due to high population
112499237,0.30211482985554744,False,Intervene due to high population
1390769262,0.1603904068168691,False,Intervene due to high population
47108001,0.649096496910102,False,Intervene due to high population
29451510,0.6388593610948264,False,Intervene due to high population
23172186,0.5823938290331131,False,Intervene due to high population
144484202,0.16913912198721243,False,Intervene due to high population
1343674544,0.64542826857559,False,Intervene due to high population
338372697,0.36714462458429026,False,Intervene due to high population
275712981,0.3243067957652798,False,Intervene due to high population
150602882,1.1043158145617185,True,Intervene due to high population
186593866,0.1493330238192007,False,Intervene due to high population
1022506651,0.39070555353493447,False,Intervene due to high population
11625686,0.5645972475011815,False,Intervene due to high population
27753151,0.21332752649548314,False,Intervene due to high population
570844294,0.2472780874272112,False,Intervene due to high population
11436992,0.5725829092258263,False,Intervene due to high population
50612573,0.06283920040841436,False,Intervene due to high population
206667349,0.04351973958333627,False,Intervene due to high segment_length_km
723678785,1.0290288061457924,True,Intervene due to high population
141922197,0.28979434313289754,False,Intervene due to high population
1017404625,0.020368861950710155,False,Intervene due to high aadt_curv_interaction
116310102,0.014560214484600034,False,Intervene due to high segment_length_km
23518788,0.07345602863620632,False,Intervene due to high population
59260201,0.20849420728669527,False,Intervene due to high population
556482013,0.40742785897274464,False,Intervene due to high population
1369600138,1.000318522246887,True,Intervene due to high population
153735565,0.33379081897832474,False,Intervene due to high population
95378308,0.40206776469777455,False,Intervene due to high population
116305152,0.019888817836436607,False,Intervene due to high aadt_curv_interaction
124166490,0.3129438700699019,False,Intervene due to high population
921165989,0.6405320085157106,False,Intervene due to high population
28322905,0.24886049020104975,False,Intervene due to high aadt_curv_interaction
836159854,0.4639129726919961,False,Intervene due to high population
1079803308,0.5676648471041089,False,Intervene due to high population
41443647,0.5659576260794228,False,Intervene due to high population
7980946,0.581884742497682,False,Intervene due to high population
8426141,0.09576208449888789,False,Intervene due to high population
32834747,0.6519855858417791,False,Intervene due to high population
158880872,0.210956778518145,False,Intervene due to high population
190380770,0.28844036619959845,False,Intervene due to high aadt_curv_interaction
550903150,0.4059909721953916,False,Intervene due to high population
5235848,0.5693639629269319,False,Intervene due to high population
273536976,0.394519854749576,False,Intervene due to high population
33973931,0.14463997742933438,False,Intervene due to high segment_length_km
39160971,0.07203428146787749,False,Intervene due to high population
246869356,0.39274902283444973,False,Intervene due to high population
142814884,0.4331496368586201,False,Intervene due to high population
149583259,0.05360748744585337,False,Intervene due to high segment_length_km
4947832,0.5768583273234222,False,Intervene due to high population
28312329,0.04483550713094286,False,Intervene due to high population
28531650,0.13745172425724456,False,Intervene due to high aadt_curv_interaction
24224171,1.0144301050230635,True,Intervene due to high population
682906525,1.0210698194787458,True,Intervene due to high population
56826635,0.40146274497156553,False,Intervene due to high population
80677211,0.728079664702641,False,Intervene due to high population
587353903,0.16991675149735597,False,Intervene due to high population
158030064,0.40357834007684656,False,Intervene due to high population
357048138,0.15012238284255902,False,Intervene due to high population
4243613,0.580291987184917,False,Intervene due to high population
151460833,0.15766273736125316,False,Intervene due to high population
251433105,0.8718973362551181,True,Intervene due to high aadt_curv_interaction
157475875,0.6703040452144312,False,Intervene due to high population
101325103,0.2542128950783805,False,Intervene due to high population
713354191,1.1409093893231628,True,Intervene due to high population
886802457,0.17479693126779133,False,Intervene due to high population
1304505949,0.5682559712778166,False,Intervene due to high population
134381163,0.2110917845160471,False,Intervene due to high population
172100020,0.4175244943128878,False,Intervene due to high population
29493810,0.16290859253166234,False,Intervene due to high population
252993720,0.19805477574145247,False,Intervene due to high population
154078403,0.132593399216239,False,Intervene due to high population
55824443,0.12252652999250542,False,Intervene due to high population
79175471,0.3967208251302671,False,Intervene due to high population
94080239,0.6742106675523037,False,Intervene due to high population
42408060,0.6756837210520815,False,Intervene due to high population
842173722,0.26287430238936865,False,Intervene due to high population
43323977,0.036270959772422805,False,Intervene due to high population
281840277,0.28955086639059974,False,Intervene due to high population
88790183,0.12931193521773415,False,Intervene due to high segment_length_km
23949811,1.0724456572465484,True,Intervene due to high population
53309815,0.39889414726961664,False,Intervene due to high population
157490180,0.782387043711513,False,Intervene due to high population
140195426,0.565936089354304,False,Intervene due to high population
82173699,0.16246333893386916,False,Intervene due to high segment_length_km
180786797,0.13857893800498133,False,Intervene due to high population
1395884803,0.41751466634705936,False,Intervene due to high population
4893540,0.5723300062929094,False,Intervene due to high population
351436786,0.1668258433043954,False,Intervene due to high population
423519140,0.166000521740666,False,Intervene due to high population
863483957,0.3219737949882513,False,Intervene due to high aadt_curv_interaction
135629085,0.3260373240761171,False,Intervene due to high population
92512281,0.17759464828120608,False,Intervene due to high population
52977445,0.16233274901464953,False,Intervene due to high population
28738600,0.5640362229836243,False,Intervene due to high population
23519700,0.05678145368517508,False,Intervene due to high population
36952897,0.3665307128776093,False,Intervene due to high population
22770730,0.5676612775620177,False,Intervene due to high population
29451526,0.8993311327615726,True,Intervene due to high population
169686361,0.08454882222001156,False,Intervene due to high population
51339462,0.12429049974948439,False,Intervene due to high population
34403875,0.3046316479985901,False,Intervene due to high segment_length_km
131355990,0.7836485460451311,False,Intervene due to high population
1254891492,0.12447922873611397,False,Intervene due to high population
52132459,0.4039044350940314,False,Intervene due to high population
158149166,0.12492678002377508,False,Intervene due to high population
198485701,0.4669065188623921,False,Intervene due to high population
39277068,0.2048307809761641,False,Intervene due to high population
7978474,0.600235311079952,False,Intervene due to high population
98259719,0.8814485409645989,True,Intervene due to high population
28324280,0.13033763056529718,False,Intervene due to high population
124826156,0.09670803926724988,False,Intervene due to high population
170593001,0.3937624234907832,False,Intervene due to high population
157191812,0.3011699425921134,False,Intervene due to high population
439964384,0.18259439353154572,False,Intervene due to high population
162565188,0.4155952416018397,False,Intervene due to high population
696234201,1.1649324398727816,True,Intervene due to high population
1121236786,1.005019879119744,True,Intervene due to high population
23297574,0.5852310264028701,False,Intervene due to high population
28773282,0.31729489277750617,False,Intervene due to high population
336769860,0.028669811778935773,False,Intervene due to high aadt_curv_interaction
970786929,0.39443494941499224,False,Intervene due to high population
236957684,0.19900506589737166,False,Intervene due to high population
1180181184,0.2940991408529585,False,Intervene due to high population
664388147,0.6824541191468694,False,Intervene due to high population
630175317,0.6407532828740445,False,Intervene due to high population
46990639,0.5693063064861017,False,Intervene due to high population
33048853,0.1445460678177496,False,Intervene due to high segment_length_km
1268189897,1.0431442385350895,True,Intervene due to high population
8294763,0.1334476975325699,False,Intervene due to high population
194238832,0.12184134853291205,False,Intervene due to high segment_length_km
178321574,0.1450281677777102,False,Intervene due to high population
2679607,0.31847377292861184,False,Intervene due to high population
4361078,0.5726008909167237,False,Intervene due to high population
89993886,0.5846616341784499,False,Intervene due to high population
246802256,0.3931587494564269,False,Intervene due to high population
55949422,0.3535232751299954,False,Intervene due to high aadt_curv_interaction
259436897,0.2013166550868885,False,Intervene due to high population
42272290,0.026433552558494403,False,Intervene due to high population
24247758,0.5650003883089093,False,Intervene due to high population
23649510,0.5657806623286037,False,Intervene due to high population
38860877,0.30131504212101257,False,Intervene due to high population
91900398,0.20626152845893442,False,Intervene due to high population
254467490,0.5672227214209925,False,Intervene due to high population
179463859,0.18334866367555586,False,Intervene due to high population
9222801,0.5707680707803641,False,Intervene due to high population
242185816,0.3943597345162204,False,Intervene due to high population
219864904,0.6498969926670932,False,Intervene due to high population
10852610,0.5730126343841776,False,Intervene due to high population
150868685,0.6724381630242036,False,Intervene due to high population
1235566347,0.28443689456785753,False,Intervene due to high population
49068526,0.33007210416444,False,Intervene due to high population
331175318,0.4024529212295357,False,Intervene due to high population
23172177,0.5655258503746529,False,Intervene due to high population
561765490,0.18497142693121288,False,Intervene due to high population
158171521,0.13827224990218598,False,Intervene due to high population
246374519,0.7769150412984172,False,Intervene due to high population
936978147,0.17769582512693594,False,Intervene due to high population
692673236,0.5654421887865011,False,Intervene due to high population
27237976,0.6471212602249589,False,Intervene due to high population
48115059,0.0032302144960321432,False,Intervene due to high aadt_curv_interaction
99142680,0.6693586218759912,False,Intervene due to high population
90799013,0.1435321888547767,False,Intervene due to high population
26599298,0.5759130169352673,False,Intervene due to high population
550853127,0.5677345145671303,False,Intervene due to high population
4302957,0.24734783613824815,False,Intervene due to high population
991822074,0.39681338792298015,False,Intervene due to high population
55527473,0.12474532743519683,False,Intervene due to high population
1254891492,0.5634192138966622,False,Intervene due to high population
104656418,0.17754319851959335,False,Intervene due to high population
108351544,0.399208874100042,False,Intervene due to high population
53309173,0.11382133676601773,False,Intervene due to high population
47402478,0.4062316413104082,False,Intervene due to high population
1068670943,0.18205225922990623,False,Intervene due to high population
95344666,0.2142577625285194,False,Intervene due to high population
166219964,0.07561292955316994,False,Intervene due to high population
229485088,0.03920496113239492,False,Intervene due to high aadt_curv_interaction
28441556,0.3005644306183259,False,Intervene due to high population
80676892,0.830805187441615,True,Intervene due to high population
95783377,0.5650443281299766,False,Intervene due to high population
981658075,0.04142144661526018,False,Intervene due to high population
844761247,0.5661970932147972,False,Intervene due to high population
73955302,0.7514126353009862,False,Intervene due to high population
31406903,0.3966833398778594,False,Intervene due to high population
28503068,0.3269554103900247,False,Intervene due to high population
26948964,0.18207159442440427,False,Intervene due to high population
56002402,0.11390507437439978,False,Intervene due to high population
180345594,0.4739696509681826,False,Intervene due to high population
1326465508,0.13180299810740667,False,Intervene due to high population
641919099,0.2907896937785122,False,Intervene due to high population
16853495,0.5662696071243785,False,Intervene due to high population
99204002,0.5280704798053263,False,Intervene due to high segment_length_km
4794437,0.5674391889656399,False,Intervene due to high population
4243928,0.5705330773925483,False,Intervene due to high population
4308773,0.5801363077166785,False,Intervene due to high population
34387011,0.6407330649603032,False,Intervene due to high population
53728963,0.6509863939207153,False,Intervene due to high population
41782550,0.5688748382585378,False,Intervene due to high population
23088387,0.5717584082258893,False,Intervene due to high population
70416779,0.44696670287764567,False,Intervene due to high population
61015145,0.0981382593055616,False,Intervene due to high segment_length_km
52336398,0.6360510946506092,False,Intervene due to high population
26036876,0.18998175654791194,False,Intervene due to high population
245615970,0.7279673520596976,False,Intervene due to high population
455487235,1.022758914436891,True,Intervene due to high population
1017404626,0.03529193815398515,False,Intervene due to high aadt_curv_interaction
37936127,0.6653766487023495,False,Intervene due to high population
227670575,0.40911020555961497,False,Intervene due to high population
112798639,1.0727028187908771,True,Intervene due to high population
76159746,0.6344707665433222,False,Intervene due to high population
98468842,0.12308875872199057,False,Intervene due to high population
967778651,0.39520861853205785,False,Intervene due to high population
65033755,0.052756384550370336,False,Intervene due to high population
259866199,0.6799702519565088,False,Intervene due to high population
934501189,0.17741307111079668,False,Intervene due to high population
22663870,0.17076744054591564,False,Intervene due to high population
634250279,0.6481750372295272,False,Intervene due to high population
30778463,0.1341222640120987,False,Intervene due to high population
29022443,0.1596562110180302,False,Intervene due to high population
393918254,0.11828825824987994,False,Intervene due to high population
607016785,0.15374856470148318,False,Intervene due to high population
993302469,0.07758994597794429,False,Intervene due to high population
160393771,0.2997031947666225,False,Intervene due to high population
1069462074,0.06202994187201798,False,Intervene due to high segment_length_km
106509097,1.0047845880908766,True,Intervene due to high population
623236388,0.7501292150932976,False,Intervene due to high population
577205344,0.16475507727682925,False,Intervene due to high population
169332184,0.08549877479368832,False,Intervene due to high population
106768827,0.008861416316287278,False,Intervene due to high population
106976357,0.3983621934238955,False,Intervene due to high population
166219900,0.11844616993710722,False,Intervene due to high population
91138372,0.15385496087622968,False,Intervene due to high population
251713110,0.6435285935156403,False,Intervene due to high population
111563031,0.4010732841098933,False,Intervene due to high population
27421968,0.5735970186762233,False,Intervene due to high population
4271664,0.3597103767957781,False,Intervene due to high segment_length_km
29565858,0.1930674114453817,False,Intervene due to high population
31759697,0.007566916952244634,False,Intervene due to high population
44660376,0.030365323018116466,False,Intervene due to high aadt_curv_interaction
819754088,0.1960653029441911,False,Intervene due to high population
736305183,0.5569370295012472,False,Intervene due to high population
921700482,0.3968142222166122,False,Intervene due to high population
52013373,0.12508963353998537,False,Intervene due to high segment_length_km
1169792564,0.09636553355844207,False,Intervene due to high population
27422089,0.12405958692117995,False,Intervene due to high population
693661417,0.5659544959224907,False,Intervene due to high population
634047988,0.132967239456632,False,Intervene due to high population
4709409,0.2945747345342787,False,Intervene due to high population
972163645,0.2926065244287991,False,Intervene due to high population
12799522,0.5684632428515634,False,Intervene due to high population
539666079,0.2900853581477254,False,Intervene due to high population
108398721,0.42828700424019345,False,Intervene due to high population
67480204,0.30585922322706327,False,Intervene due to high population
25862164,0.6660263068219957,False,Intervene due to high population
30911120,0.27559459920632556,False,Intervene due to high population
48955502,0.1526568861158858,False,Intervene due to high population
47419246,0.6542844314002778,False,Intervene due to high population
30161675,0.08717038149830486,False,Intervene due to high population
157331506,0.3915507862073445,False,Intervene due to high population
27422086,0.12666940002512836,False,Intervene due to high population
28206769,0.5677041671264736,False,Intervene due to high population
10403920,0.5638081946105472,False,Intervene due to high population
179633652,0.10300419571657422,False,Intervene due to high segment_length_km
27034736,0.5555920633355147,False,Intervene due to high population
157375129,0.242563871202737,False,Intervene due to high population
4243612,0.5665219517582782,False,Intervene due to high population
822116418,0.3039368487260902,False,Intervene due to high population
32806691,0.19534519120755434,False,Intervene due to high population
25935850,0.6359718351027849,False,Intervene due to high population
666841276,0.6645301686606452,False,Intervene due to high population
329637636,0.18458336738739312,False,Intervene due to high population
26137549,0.6552792918039568,False,Intervene due to high population
23961396,1.0434484234482282,True,Intervene due to high population
32404914,0.20969265858025818,False,Intervene due to high population
159447273,0.15636321281691842,False,Intervene due to high population
169800560,0.4325514600939798,False,Intervene due to high population
47483703,0.5654319480093786,False,Intervene due to high population
135622376,0.18448838979068236,False,Intervene due to high population
30177168,0.5780305724381646,False,Intervene due to high population
4270595,0.1685454993474706,False,Intervene due to high population
104432204,0.0504364517381336,False,Intervene due to high population
142237056,0.5636021794399992,False,Intervene due to high population
643157814,0.5722865270534909,False,Intervene due to high population
69583031,0.41380581768175556,False,Intervene due to high population
787467856,0.3916823697320077,False,Intervene due to high population
921542697,0.11759991460433297,False,Intervene due to high population
131593584,0.24972732541480736,False,Intervene due to high population
28811051,0.6968177283328285,False,Intervene due to high population
837585768,0.40130439226732184,False,Intervene due to high population
51996835,0.6408994836570224,False,Intervene due to high population
693411683,0.10737568830491051,False,Intervene due to high population
53138047,0.0582545837518136,False,Intervene due to high population
24053890,0.5661910049635227,False,Intervene due to high population
34613910,0.010399734206068751,False,Intervene due to high segment_length_km
53309175,0.42913589560241616,False,Intervene due to high population
273590743,0.4668101632982978,False,Intervene due to high population
952535955,0.28881472630891003,False,Intervene due to high population
681043081,0.6414397782129775,False,Intervene due to high population
5073937,0.1876572217258257,False,Intervene due to high population
99345474,0.2746039861025472,False,Intervene due to high population
212584992,0.26079778396733505,False,Intervene due to high population
764484149,0.4031941577015855,False,Intervene due to high population
675456183,1.0313342288776408,True,Intervene due to high population
94057148,0.6359716191568174,False,Intervene due to high population
36297581,1.0069250070436329,True,Intervene due to high population
27421956,0.5679860574243981,False,Intervene due to high population
22770730,0.1855437091766135,False,Intervene due to high population
563501842,0.18382897349216748,False,Intervene due to high population
169922807,0.11763272864674257,False,Intervene due to high population
98087357,0.7172870656911184,False,Intervene due to high population
153005779,0.43098755312656645,False,Intervene due to high population
57016687,0.1129391236221143,False,Intervene due to high population
165944758,0.6424486427870818,False,Intervene due to high population
23519463,0.04444149998050961,False,Intervene due to high population
511851762,0.329621612627246,False,Intervene due to high population
166606701,0.4824118234839151,False,Intervene due to high population
185227306,0.5684675200757235,False,Intervene due to high population
388980610,1.1218369711299316,True,Intervene due to high population
125734958,0.31802610628613054,False,Intervene due to high population
71396621,0.40683046037887194,False,Intervene due to high population
623976639,0.7693617803692286,False,Intervene due to high population
258044979,0.2477636261071838,False,Intervene due to high population
157258937,0.261047986620104,False,Intervene due to high population
71937917,0.5667993814413353,False,Intervene due to high population
105251300,0.2226109000610791,False,Intervene due to high population
105276046,0.31720860202955364,False,Intervene due to high population
107016755,0.043170343192578495,False,Intervene due to high aadt_curv_interaction
5545341,0.5668508718464328,False,Intervene due to high population
4243609,0.611423917634949,False,Intervene due to high population
48734496,0.6727223498279709,False,Intervene due to high population
28908393,1.1633120051380057,True,Intervene due to high population
121380996,0.5653585952528526,False,Intervene due to high population
57886930,0.18271962219638793,False,Intervene due to high population
164878464,1.1622188981456198,True,Intervene due to high population
373216371,0.8431431865647887,True,Intervene due to high aadt_curv_interaction
27997202,1.0877311543883457,True,Intervene due to high population
148282906,0.33844511517342124,False,Intervene due to high population
169405726,0.3958939581307865,False,Intervene due to high population
32506737,0.16766039769886973,False,Intervene due to high population
23519207,0.0836424322024778,False,Intervene due to high population
151359912,1.048653898586801,True,Intervene due to high population
4243609,0.28247778160676945,False,Intervene due to high population
32869999,1.0735699952923177,True,Intervene due to high population
23212160,0.5719618927160317,False,Intervene due to high population
77711239,0.6610567445473984,False,Intervene due to high population
82995055,0.07505273220269536,False,Intervene due to high segment_length_km
846584625,0.1550358557138357,False,Intervene due to high population
229487783,0.09049746514477615,False,Intervene due to high aadt_curv_interaction
192228090,0.1359161902629065,False,Intervene due to high population
122115945,0.16080289984867677,False,Intervene due to high population
338245731,0.3309902932234135,False,Intervene due to high population
52021374,0.6438823706855334,False,Intervene due to high population
1224738546,0.15826143307438867,False,Intervene due to high population
29108844,0.23049012851860767,False,Intervene due to high population
339665427,1.0238449910932828,True,Intervene due to high population
4243925,0.5663663694628863,False,Intervene due to high population
10852550,0.5666047471620357,False,Intervene due to high population
749089267,1.1338512778473124,True,Intervene due to high population
4483878,0.6062475792772869,False,Intervene due to high population
57884305,0.2022329988178224,False,Intervene due to high population
90799129,0.1788445818898347,False,Intervene due to high population
713833753,0.3973930832681812,False,Intervene due to high population
24158828,0.5681370910719492,False,Intervene due to high population
19821323,0.5636323077674016,False,Intervene due to high population
246786459,0.46576047922169983,False,Intervene due to high population
1047010173,1.03013053014822,True,Intervene due to high population
29086079,0.18108670770311439,False,Intervene due to high population
541633397,0.31939432135591955,False,Intervene due to high population
558963696,0.649767996387933,False,Intervene due to high population
127506892,0.5740680290844729,False,Intervene due to high population
32376934,0.20296186298485747,False,Intervene due to high population
23087102,0.5667803031859426,False,Intervene due to high population
1249813063,0.5645672489080292,False,Intervene due to high population
28957492,0.6401872068734948,False,Intervene due to high population
50425513,0.6399745509159794,False,Intervene due to high population
157402554,0.6910241640332295,False,Intervene due to high population
100281065,0.32642908810523996,False,Intervene due to high aadt_curv_interaction
